,מספר לקוח,שם לקוח,מק'ט,תאור משפחת מוצר,מחיר ליחידה,הנחה כללית (%),שם סוכן,מוצר משלים,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),כמות (ללא סיכום),כמות,סכום (שח),כמות ביח' מפעל,עמלת סוכן (שח),רווח (שח),עמלת סוכן (%),עלות ליחידה (שח),תאריך
798,200011,"נע חלקי חילוף בע""מ",46641214GSP,ציריות,195.0,0.0,ישראל בנינפלד,,280.96,0.0,0.0,2,2,390.17,2,11.7,97.5,3.0,280.96,2024-07-23
799,200011,"נע חלקי חילוף בע""מ",46641230GSP,ציריות,195.0,0.0,ישראל בנינפלד,,135.38,0.0,0.0,1,1,194.96,1,5.84,53.73,3.0,135.38,2024-07-23
800,200011,"נע חלקי חילוף בע""מ",46641230GSP,ציריות,469.0,0.0,ישראל בנינפלד,,270.76,0.0,0.0,2,2,422.03,2,12.66,138.6,3.0,135.38,2024-04-04
801,200011,"נע חלקי חילוף בע""מ",46641230GSP,ציריות,469.0,0.0,ישראל בנינפלד,,406.14,0.0,0.0,3,3,633.07,3,18.99,207.93,3.0,135.38,2024-04-24
802,200011,"נע חלקי חילוף בע""מ",46641249GSP,ציריות,521.0,0.0,ישראל בנינפלד,,102.39,0.0,0.0,1,1,234.41,1,7.03,124.98,3.0,102.39,2024-04-04
803,200011,"נע חלקי חילוף בע""מ",46641249GSP,ציריות,521.0,0.0,ישראל בנינפלד,,102.39,0.0,0.0,1,1,260.46,1,7.81,150.25,3.0,102.39,2024-01-24
804,200011,"נע חלקי חילוף בע""מ",46641249GSP,ציריות,521.0,0.0,ישראל בנינפלד,,307.17,0.0,0.0,3,3,703.19,3,21.09,374.92,3.0,102.39,2024-05-22
805,200011,"נע חלקי חילוף בע""מ",46641250GSP,ציריות,593.0,0.0,ישראל בנינפלד,,183.72,0.0,0.0,1,1,266.8,1,8.0,75.07,3.0,183.72,2024-04-04
806,200011,"נע חלקי חילוף בע""מ",46641250GSP,ציריות,593.0,0.0,ישראל בנינפלד,,183.72,0.0,0.0,1,1,296.45,1,8.89,103.83,3.0,183.72,2024-01-24
807,200011,"נע חלקי חילוף בע""מ",46641250GSP,ציריות,593.0,0.0,ישראל בנינפלד,,551.16,0.0,0.0,3,3,800.36,3,24.01,225.18,3.0,183.72,2024-05-22
808,200011,"נע חלקי חילוף בע""מ",46641257GSP,ציריות,229.0,0.0,ישראל בנינפלד,,162.49,0.0,0.0,1,1,228.96,1,6.86,59.6,3.0,162.49,2024-07-23
809,200011,"נע חלקי חילוף בע""מ",46641315GSP,ציריות,265.0,0.0,ישראל בנינפלד,,327.84,0.0,0.0,2,2,530.04,2,15.9,186.29,3.0,163.92,2024-01-04
810,200011,"נע חלקי חילוף בע""מ",46760620GSP,ציריות,562.0,0.0,ישראל בנינפלד,,264.08,0.0,0.0,2,2,561.67,2,16.85,280.73,3.0,145.71,2024-01-16
811,200011,"נע חלקי חילוף בע""מ",46762004GSP,ציריות,551.0,0.0,ישראל בנינפלד,,128.28,0.0,0.0,1,1,275.65,1,8.26,139.1,3.0,128.28,2024-10-15
812,200011,"נע חלקי חילוף בע""מ",46762005GSP,ציריות,570.0,0.0,ישראל בנינפלד,,132.81,0.0,0.0,1,1,285.16,1,8.55,143.79,3.0,132.81,2024-10-15
813,200011,"נע חלקי חילוף בע""מ",46781383GSP,ציריות,479.0,0.0,ישראל בנינפלד,,-148.19,0.0,0.0,-1,-1,-239.53,-1,-7.18,-84.15,3.0,148.19,2024-03-20
814,200011,"נע חלקי חילוף בע""מ",46781383GSP,ציריות,479.0,0.0,ישראל בנינפלד,,148.19,0.0,0.0,1,1,239.44,1,7.18,84.06,3.0,148.19,2024-04-02
815,200011,"נע חלקי חילוף בע""מ",46781416GSP,ציריות,597.0,0.0,ישראל בנינפלד,,143.02,0.0,0.0,1,1,298.9,1,8.96,146.91,3.0,286.04,2024-10-14
816,200011,"נע חלקי חילוף בע""מ",46781417GSP,ציריות,566.0,0.0,ישראל בנינפלד,,281.14,0.0,0.0,2,2,566.18,2,16.98,268.05,3.0,140.57,2024-10-14
817,200011,"נע חלקי חילוף בע""מ",46800902GSP,ציריות,250.0,0.0,ישראל בנינפלד,,144.94,0.0,0.0,1,1,249.98,1,7.49,97.54,3.0,144.94,2024-04-14
818,200011,"נע חלקי חילוף בע""מ",46800902GSP,ציריות,500.0,0.0,ישראל בנינפלד,,289.88,0.0,0.0,2,2,500.0,2,15.0,195.12,3.0,144.94,2024-03-25
819,200011,"נע חלקי חילוף בע""מ",46800903GSP,ציריות,374.0,0.0,ישראל בנינפלד,,230.02,0.0,0.0,1,1,373.97,1,11.21,132.73,3.0,183.9,2024-04-14
820,200011,"נע חלקי חילוף בע""מ",46800903GSP,ציריות,748.0,0.0,ישראל בנינפלד,,460.03,0.0,0.0,2,2,747.99,2,22.43,265.52,3.0,183.9,2024-03-25
821,200011,"נע חלקי חילוף בע""מ",46800925GSP,ציריות,392.5,0.0,ישראל בנינפלד,,655.98,0.0,0.0,3,3,1177.39,3,35.32,486.08,3.0,218.66,2024-04-14
822,200011,"נע חלקי חילוף בע""מ",46800926GSP,ציריות,316.0,0.0,ישראל בנינפלד,,175.05,0.0,0.0,1,1,315.97,1,9.47,131.44,3.0,175.05,2024-04-14
823,200011,"נע חלקי חילוף בע""מ",46801712GSP,ציריות,428.0,0.0,ישראל בנינפלד,,-132.5,0.0,0.0,-1,-1,-214.02,-1,-6.42,-75.09,3.0,132.5,2024-03-20
824,200011,"נע חלקי חילוף בע""מ",46801712GSP,ציריות,428.0,0.0,ישראל בנינפלד,,132.5,0.0,0.0,1,1,214.17,1,6.42,75.24,3.0,132.5,2024-01-02
825,200011,"נע חלקי חילוף בע""מ",46801713GSP,ציריות,428.0,0.0,ישראל בנינפלד,,-132.5,0.0,0.0,-1,-1,-214.02,-1,-6.42,-75.09,3.0,132.5,2024-03-20
826,200011,"נע חלקי חילוף בע""מ",46801713GSP,ציריות,428.0,0.0,ישראל בנינפלד,,132.5,0.0,0.0,1,1,214.16,1,6.42,75.23,3.0,132.5,2024-01-02
827,200011,"נע חלקי חילוף בע""מ",46821209GSP,ציריות,210.0,0.0,ישראל בנינפלד,,287.98,0.0,0.0,2,2,419.92,2,12.59,119.34,3.0,143.99,2024-07-23
828,200011,"נע חלקי חילוף בע""מ",46900101GSP,ציריות,660.0,0.0,ישראל בנינפלד,,-170.91,0.0,0.0,-1,-1,-329.91,-1,-9.89,-149.1,3.0,127.15,2024-08-18
829,200011,"נע חלקי חילוף בע""מ",46900101GSP,ציריות,660.0,0.0,ישראל בנינפלד,,170.91,0.0,0.0,1,1,329.89,1,9.89,149.08,3.0,127.15,2024-08-05
830,200011,"נע חלקי חילוף בע""מ",46900102GSP,ציריות,580.0,0.0,ישראל בנינפלד,,131.86,0.0,0.0,1,1,289.9,1,8.69,149.34,3.0,98.1,2024-08-05
831,200011,"נע חלקי חילוף בע""מ",46900740GSP,ציריות,512.0,0.0,ישראל בנינפלד,,96.24,0.0,0.0,1,1,255.7,1,7.67,151.78,3.0,96.24,2024-01-14
832,200011,"נע חלקי חילוף בע""מ",46900949GSP,ציריות,546.0,0.0,ישראל בנינפלד,,107.27,0.0,0.0,1,1,272.78,1,8.18,157.32,3.0,107.27,2024-01-21
833,200011,"נע חלקי חילוף בע""מ",46901111GSP,ציריות,496.0,0.0,ישראל בנינפלד,,136.49,0.0,0.0,1,1,247.99,1,7.43,104.06,3.0,136.49,2024-03-04
834,200011,"נע חלקי חילוף בע""מ",46901216GSP,ציריות,459.0,0.0,ישראל בנינפלד,,232.99,0.0,0.0,2,2,440.84,2,13.22,194.62,3.0,132.94,2024-06-02
835,200011,"נע חלקי חילוף בע""מ",46901217GSP,ציריות,488.0,0.0,ישראל בנינפלד,,123.96,0.0,0.0,1,1,243.73,1,7.31,112.45,3.0,142.16,2024-01-02
836,200011,"נע חלקי חילוף בע""מ",46901217GSP,ציריות,488.0,0.0,ישראל בנינפלד,,247.91,0.0,0.0,2,2,468.69,2,14.06,206.71,3.0,142.16,2024-06-02
837,200011,"נע חלקי חילוף בע""מ",46941301GSP,ציריות,532.0,0.0,ישראל בנינפלד,,154.34,0.0,0.0,1,1,265.97,1,7.97,103.65,3.0,154.34,2024-10-06
838,200011,"נע חלקי חילוף בע""מ",46941399GSP,ציריות,653.0,0.0,ישראל בנינפלד,,189.37,0.0,0.0,1,1,326.46,1,9.79,127.29,3.0,189.37,2024-10-06
839,200011,"נע חלקי חילוף בע""מ",46941434GSP,ציריות,807.0,0.0,ישראל בנינפלד,,187.9,0.0,0.0,1,1,403.54,1,12.1,203.53,3.0,187.9,2024-07-10
840,200011,"נע חלקי חילוף בע""מ",46941626GSP,ציריות,225.0,0.0,ישראל בנינפלד,,87.79,0.0,0.0,1,1,224.81,1,6.74,130.27,3.0,87.79,2024-02-04
841,200011,"נע חלקי חילוף בע""מ",46941627GSP,ציריות,238.0,0.0,ישראל בנינפלד,,-137.92,0.0,0.0,-1,-1,-237.93,-1,-7.13,-92.87,3.0,137.92,2024-08-05
842,200011,"נע חלקי חילוף בע""מ",46941627GSP,ציריות,238.0,0.0,ישראל בנינפלד,,137.92,0.0,0.0,1,1,237.75,1,7.13,92.69,3.0,137.92,2024-02-04
843,200011,"נע חלקי חילוף בע""מ",46941628GSP,ציריות,228.5,0.0,ישראל בנינפלד,,89.08,0.0,0.0,1,1,228.31,1,6.84,132.38,3.0,89.08,2024-02-04
844,200011,"נע חלקי חילוף בע""מ",46941925GSP,ציריות,695.0,0.0,ישראל בנינפלד,,151.56,0.0,0.0,1,1,347.69,1,10.43,185.69,3.0,151.56,2024-07-14
845,200011,"נע חלקי חילוף בע""מ",46941926GSP,ציריות,549.0,0.0,ישראל בנינפלד,,120.23,0.0,0.0,1,1,274.66,1,8.23,146.19,3.0,120.23,2024-07-14
846,200011,"נע חלקי חילוף בע""מ",46941953GSP,ציריות,434.0,0.0,ישראל בנינפלד,,125.79,0.0,0.0,1,1,217.01,1,6.51,84.7,3.0,125.79,2024-09-07
847,200011,"נע חלקי חילוף בע""מ",46941954GSP,ציריות,544.0,0.0,ישראל בנינפלד,,157.73,0.0,0.0,1,1,272.01,1,8.16,106.11,3.0,157.73,2024-09-07
848,200011,"נע חלקי חילוף בע""מ",46962404GSP,ציריות,459.0,0.0,ישראל בנינפלד,,100.34,0.0,0.0,1,1,229.48,1,6.88,122.25,3.0,106.86,2024-02-20
849,200011,"נע חלקי חילוף בע""מ",46962405GSP,ציריות,514.0,0.0,ישראל בנינפלד,,112.03,0.0,0.0,1,1,256.97,1,7.7,137.23,3.0,112.03,2024-02-20
850,200011,"נע חלקי חילוף בע""מ",47020103GSP,פעמונים,133.0,0.0,ישראל בנינפלד,,79.8,0.0,0.0,2,2,132.62,2,3.97,48.84,3.0,39.9,2024-08-15
851,200011,"נע חלקי חילוף בע""מ",47020107GSP,פעמונים,148.0,0.0,ישראל בנינפלד,,88.56,0.0,0.0,2,2,147.99,2,4.43,54.99,3.0,44.28,2024-05-15
852,200011,"נע חלקי חילוף בע""מ",47020521GSP,פעמונים,167.0,0.0,ישראל בנינפלד,,96.85,0.0,0.0,2,2,166.81,2,5.0,64.95,3.0,48.42,2024-04-15
853,200011,"נע חלקי חילוף בע""מ",47020708GSP,פעמונים,207.0,0.0,ישראל בנינפלד,,124.44,0.0,0.0,2,2,198.43,2,5.95,68.03,3.0,49.43,2024-01-18
854,200011,"נע חלקי חילוף בע""מ",47550545GSP,פעמונים,218.0,0.0,ישראל בנינפלד,,40.17,0.0,0.0,1,1,109.19,1,3.27,65.74,3.0,40.17,2024-06-26
855,200011,"נע חלקי חילוף בע""מ",47550547GSP,פעמונים,202.0,0.0,ישראל בנינפלד,,47.18,0.0,0.0,1,1,101.18,1,3.03,50.96,3.0,47.18,2024-06-26
856,200011,"נע חלקי חילוף בע""מ",47580179GSP,פעמונים,137.0,0.0,ישראל בנינפלד,,-48.21,0.0,0.0,-1,-1,-68.48,-1,-2.05,-18.21,3.0,36.52,2024-05-19
857,200011,"נע חלקי חילוף בע""מ",47580179GSP,פעמונים,137.0,0.0,ישראל בנינפלד,,96.42,0.0,0.0,2,2,136.92,2,4.1,36.39,3.0,36.52,2024-01-02
858,200011,"נע חלקי חילוף בע""מ",47580183GSP,פעמונים,171.0,0.0,ישראל בנינפלד,,109.54,0.0,0.0,2,2,170.9,2,5.12,56.23,3.0,43.5,2024-01-02
859,200011,"נע חלקי חילוף בע""מ",47580183GSP,פעמונים,171.0,0.0,ישראל בנינפלד,,328.62,0.0,0.0,6,6,513.08,6,15.39,169.06,3.0,87.0,2024-04-02
860,200011,"נע חלקי חילוף בע""מ",47580893GSP,פעמונים,161.0,0.0,ישראל בנינפלד,,136.32,0.0,0.0,2,2,160.82,2,4.82,19.67,3.0,37.58,2024-09-16
861,200011,"נע חלקי חילוף בע""מ",47580902GSP,פעמונים,207.0,0.0,ישראל בנינפלד,,124.02,0.0,0.0,2,2,206.97,2,6.2,76.74,3.0,46.97,2024-04-30
862,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמונים,168.0,0.0,ישראל בנינפלד,,98.42,0.0,0.0,2,2,167.66,2,5.02,64.21,3.0,39.79,2024-09-16
863,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמונים,177.0,0.0,ישראל בנינפלד,,98.42,0.0,0.0,2,2,177.05,2,5.31,73.31,3.0,39.79,2024-04-21
864,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמונים,177.0,0.0,ישראל בנינפלד,,98.42,0.0,0.0,2,2,177.05,2,5.31,73.31,3.0,39.79,2024-04-24
865,200011,"נע חלקי חילוף בע""מ",47610197GSP,פעמונים,177.0,0.0,ישראל בנינפלד,,147.63,0.0,0.0,3,3,265.09,3,7.95,109.5,3.0,39.79,2024-08-25
866,200011,"נע חלקי חילוף בע""מ",47780669GSP,פעמונים,176.0,0.0,ישראל בנינפלד,,40.97,0.0,0.0,1,1,88.03,1,2.64,44.41,3.0,40.97,2024-07-10
867,200011,"נע חלקי חילוף בע""מ",47780775GSP,פעמונים,178.98,0.0,ישראל בנינפלד,,-59.92,0.0,0.0,-1,-1,-89.74,-1,-2.69,-27.12,3.0,45.39,2024-09-06
868,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמונים,219.0,0.0,ישראל בנינפלד,,51.01,0.0,0.0,1,1,109.53,1,3.28,55.23,3.0,51.01,2024-07-10
869,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמונים,219.0,0.0,ישראל בנינפלד,,51.01,0.0,0.0,1,1,109.53,1,3.28,55.23,3.0,51.01,2024-10-14
870,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמונים,219.0,0.0,ישראל בנינפלד,,269.36,0.0,0.0,4,4,437.74,4,13.13,155.24,3.0,51.01,2024-09-15
871,200011,"נע חלקי חילוף בע""מ",47781503GSP,פעמונים,224.0,0.0,ישראל בנינפלד,,134.68,0.0,0.0,2,2,224.06,2,6.72,82.65,3.0,51.01,2024-03-19
872,200011,"נע חלקי חילוף בע""מ",47941300GSP,פעמונים,272.0,0.0,ישראל בנינפלד,,245.19,0.0,0.0,3,3,407.82,3,12.23,150.39,3.0,81.73,2024-09-07
873,200011,"נע חלקי חילוף בע""מ",59310131GSP,בולמים,146.0,0.0,ישראל בנינפלד,,49.82,0.0,0.0,1,1,73.04,1,2.19,21.02,3.0,49.82,2024-05-15
874,200011,"נע חלקי חילוף בע""מ",59310131GSP,בולמים,146.0,0.0,ישראל בנינפלד,,49.82,0.0,0.0,1,1,73.14,1,2.19,21.12,3.0,49.82,2024-05-23
875,200011,"נע חלקי חילוף בע""מ",59310132GSP,בולמים,146.0,0.0,ישראל בנינפלד,,49.81,0.0,0.0,1,1,73.05,1,2.19,21.04,3.0,49.81,2024-05-15
876,200011,"נע חלקי חילוף בע""מ",59310132GSP,בולמים,146.0,0.0,ישראל בנינפלד,,49.81,0.0,0.0,1,1,73.13,1,2.19,21.12,3.0,49.81,2024-05-23
877,200011,"נע חלקי חילוף בע""מ",59310133GSP,בולמים,91.0,0.0,ישראל בנינפלד,,71.44,0.0,0.0,2,2,90.74,2,2.72,16.57,3.0,35.72,2024-05-15
878,200011,"נע חלקי חילוף בע""מ",59370983GSP,בולמים,177.0,0.0,ישראל בנינפלד,,68.71,0.0,0.0,1,1,88.18,1,2.64,16.82,3.0,68.71,2024-06-05
879,200011,"נע חלקי חילוף בע""מ",59371850GSP,בולמים,138.0,0.0,ישראל בנינפלד,,82.58,0.0,0.0,2,2,137.75,2,4.13,51.03,3.0,41.29,2024-07-07
880,200011,"נע חלקי חילוף בע""מ",59391397GSP,בולמים,53.0,0.0,ישראל בנינפלד,,51.72,0.0,0.0,2,2,106.0,2,3.18,51.1,3.0,25.86,2024-08-08
881,200011,"נע חלקי חילוף בע""מ",59451287GSP,בולמים,236.0,0.0,ישראל בנינפלד,,51.17,0.0,0.0,1,1,118.01,1,3.54,63.29,3.0,51.17,2024-05-15
882,200011,"נע חלקי חילוף בע""מ",59451289GSP,בולמים,236.0,0.0,ישראל בנינפלד,,70.88,0.0,0.0,1,1,118.02,1,3.54,43.59,3.0,70.88,2024-05-15
883,200011,"נע חלקי חילוף בע""מ",59551265ADD,בולמים,84.0,0.0,ישראל בנינפלד,,-79.84,0.0,0.0,-2,-2,-84.01,-2,-2.52,-1.64,3.0,39.92,2024-03-20
884,200011,"נע חלקי חילוף בע""מ",59551265ADD,בולמים,84.0,0.0,ישראל בנינפלד,,79.84,0.0,0.0,2,2,84.07,2,2.52,1.7,3.0,39.92,2024-02-14
885,200011,"נע חלקי חילוף בע""מ",59551501GSP,בולמים,180.0,0.0,ישראל בנינפלד,,47.34,0.0,0.0,1,1,90.08,1,2.7,40.03,3.0,47.34,2024-02-14
886,200011,"נע חלקי חילוף בע""מ",59551502GSP,בולמים,180.0,0.0,ישראל בנינפלד,,47.34,0.0,0.0,1,1,90.08,1,2.7,40.03,3.0,47.34,2024-02-14
887,200011,"נע חלקי חילוף בע""מ",59551904GSP,בולמים,260.0,0.0,ישראל בנינפלד,,90.95,0.0,0.0,1,1,129.98,1,3.89,35.13,3.0,90.95,2024-07-31
888,200011,"נע חלקי חילוף בע""מ",59551906GSP,בולמים,260.0,0.0,ישראל בנינפלד,,90.95,0.0,0.0,1,1,129.98,1,3.89,35.13,3.0,90.95,2024-07-31
889,200011,"נע חלקי חילוף בע""מ",59620605ADD,בולמים,61.0,0.0,ישראל בנינפלד,,44.85,0.0,0.0,1,1,61.17,1,1.83,14.48,3.0,44.85,2024-01-05
890,200011,"נע חלקי חילוף בע""מ",59620607ADD,בולמים,61.0,0.0,ישראל בנינפלד,,44.85,0.0,0.0,1,1,61.17,1,1.83,14.48,3.0,44.85,2024-01-05
891,200011,"נע חלקי חילוף בע""מ",59641268GSP,בולמים,143.5,0.0,ישראל בנינפלד,,86.12,0.0,0.0,1,1,143.65,1,4.3,53.22,3.0,86.12,2024-04-07
892,200011,"נע חלקי חילוף בע""מ",59641268GSP,בולמים,287.0,0.0,ישראל בנינפלד,,86.12,0.0,0.0,1,1,143.65,1,4.3,53.22,3.0,86.12,2024-07-07
893,200011,"נע חלקי חילוף בע""מ",59641271GSP,בולמים,143.5,0.0,ישראל בנינפלד,,86.12,0.0,0.0,1,1,143.65,1,4.3,53.22,3.0,86.12,2024-04-07
894,200011,"נע חלקי חילוף בע""מ",59641271GSP,בולמים,287.0,0.0,ישראל בנינפלד,,86.12,0.0,0.0,1,1,143.65,1,4.3,53.22,3.0,86.12,2024-07-07
895,200011,"נע חלקי חילוף בע""מ",59901741GSP,בולמים,68.5,0.0,ישראל בנינפלד,,96.18,0.0,0.0,2,2,137.3,2,4.11,37.0,3.0,48.09,2024-07-29
896,200011,"נע חלקי חילוף בע""מ",59941968GSP,בולמים,247.0,0.0,ישראל בנינפלד,,173.22,0.0,0.0,2,2,247.01,2,7.41,66.37,3.0,86.61,2024-09-07
897,200011,"נע חלקי חילוף בע""מ",60140509DEFU,משאבות הגה כח,347.14,0.0,ישראל בנינפלד,,-192.86,0.0,0.0,-1,-1,-347.18,-1,-10.41,-143.9,3.0,192.86,2024-03-20
898,200011,"נע חלקי חילוף בע""מ",60140511DEFU,משאבות הגה כח,347.14,0.0,ישראל בנינפלד,,-192.86,0.0,0.0,-1,-1,-347.17,-1,-10.41,-143.89,3.0,192.86,2024-03-20
899,200011,"נע חלקי חילוף בע""מ",61372113YAS,הגה כוח,1450.0,0.0,ישראל בנינפלד,,298.72,0.0,0.0,1,1,724.91,1,21.74,404.44,3.0,298.72,2024-04-08
900,200011,"נע חלקי חילוף בע""מ",63580158ORG,משאבות מים,900.0,0.0,ישראל בנינפלד,,0.0,0.0,0.0,2,2,1800.13,2,54.0,1746.12,3.0,0.0,2024-06-27
901,200011,"נע חלקי חילוף בע""מ",65680943LPR,משאבות גלגל,23.89,0.0,ישראל בנינפלד,,14.63,0.0,0.0,1,1,23.89,1,0.71,8.54,3.0,14.63,2024-05-05
902,200011,"נע חלקי חילוף בע""מ",65680945LPR,משאבות גלגל,23.89,0.0,ישראל בנינפלד,,14.63,0.0,0.0,1,1,23.9,1,0.71,8.55,3.0,14.63,2024-05-05
903,200011,"נע חלקי חילוף בע""מ",68550704GSP,הגה מכני,676.0,0.0,ישראל בנינפלד,,217.07,0.0,0.0,1,1,337.74,1,10.13,110.53,3.0,217.07,2024-08-02
904,200011,"נע חלקי חילוף בע""מ",68550704GSP,הגה מכני,676.0,0.0,ישראל בנינפלד,,434.14,0.0,0.0,2,2,676.2,2,20.28,221.77,3.0,217.07,2024-01-28
905,200011,"נע חלקי חילוף בע""מ",68551945YAS,הגה מכני,540.0,0.0,ישראל בנינפלד,,267.28,0.0,0.0,2,2,507.82,2,15.23,225.3,3.0,133.64,2024-07-02
906,200011,"נע חלקי חילוף בע""מ",68551945YAS,הגה מכני,540.0,0.0,ישראל בנינפלד,,267.28,0.0,0.0,2,2,540.3,2,16.2,256.81,3.0,133.64,2024-04-08
907,200011,"נע חלקי חילוף בע""מ",69020744ER,זרוע פרונט,118.0,0.0,ישראל בנינפלד,,41.4,0.0,0.0,1,1,59.03,1,1.77,15.85,3.0,41.4,2024-04-06
908,200011,"נע חלקי חילוף בע""מ",69020746ER,זרוע פרונט,120.0,0.0,ישראל בנינפלד,,42.0,0.0,0.0,1,1,60.03,1,1.8,16.22,3.0,42.0,2024-04-06
909,200011,"נע חלקי חילוף בע""מ",69020748ER,זרוע פרונט,243.0,0.0,ישראל בנינפלד,,85.0,0.0,0.0,1,1,121.56,1,3.64,32.91,3.0,85.0,2024-04-06
910,200011,"נע חלקי חילוף בע""מ",69020750ER,זרוע פרונט,243.0,0.0,ישראל בנינפלד,,85.0,0.0,0.0,1,1,121.57,1,3.64,32.92,3.0,85.0,2024-04-06
911,200011,"נע חלקי חילוף בע""מ",69020752ER,זרוע פרונט,389.0,0.0,ישראל בנינפלד,,136.0,0.0,0.0,1,1,194.61,1,5.83,52.77,3.0,136.0,2024-04-06
912,200011,"נע חלקי חילוף בע""מ",69020754ER,זרוע פרונט,389.0,0.0,ישראל בנינפלד,,136.0,0.0,0.0,1,1,194.61,1,5.83,52.77,3.0,136.0,2024-04-06
913,200011,"נע חלקי חילוף בע""מ",69140250ER,זרוע פרונט,230.0,0.0,ישראל בנינפלד,,-63.56,0.0,0.0,-1,-1,-114.96,-1,-3.44,-47.95,3.0,63.56,2024-08-05
914,200011,"נע חלקי חילוף בע""מ",69140250ER,זרוע פרונט,230.0,0.0,ישראל בנינפלד,,63.56,0.0,0.0,1,1,114.95,1,3.44,47.94,3.0,63.56,2024-03-13
915,200011,"נע חלקי חילוף בע""מ",69140252ER,זרוע פרונט,115.0,0.0,ישראל בנינפלד,,-64.24,0.0,0.0,-1,-1,-114.97,-1,-3.44,-47.28,3.0,64.24,2024-08-05
916,200011,"נע חלקי חילוף בע""מ",69140252ER,זרוע פרונט,115.0,0.0,ישראל בנינפלד,,64.24,0.0,0.0,1,1,114.92,1,3.44,47.23,3.0,64.24,2024-03-24
917,200011,"נע חלקי חילוף בע""מ",69140252ER,זרוע פרונט,230.0,0.0,ישראל בנינפלד,,64.24,0.0,0.0,1,1,114.96,1,3.44,47.27,3.0,64.24,2024-03-13
918,200011,"נע חלקי חילוף בע""מ",69140402ER,זרוע פרונט,161.0,0.0,ישראל בנינפלד,,44.12,0.0,0.0,1,1,80.41,1,2.41,33.87,3.0,44.12,2024-05-23
919,200011,"נע חלקי חילוף בע""מ",69140403ER,זרוע פרונט,161.0,0.0,ישראל בנינפלד,,44.12,0.0,0.0,1,1,80.41,1,2.41,33.87,3.0,44.12,2024-05-23
920,200011,"נע חלקי חילוף בע""מ",69140404ER,זרוע פרונט,259.0,0.0,ישראל בנינפלד,,68.32,0.0,0.0,1,1,129.2,1,3.87,57.0,3.0,68.32,2024-12-09
921,200011,"נע חלקי חילוף בע""מ",71200107ER,משולשים,120.5,0.0,ישראל בנינפלד,,65.26,0.0,0.0,1,1,120.38,1,3.61,51.5,3.0,65.26,2024-07-07
922,200011,"נע חלקי חילוף בע""מ",71200171BAW,משולשים,120.0,0.0,ישראל בנינפלד,,61.85,0.0,0.0,1,1,119.87,1,3.59,54.42,3.0,61.85,2024-07-07
923,200011,"נע חלקי חילוף בע""מ",71200275BAW,משולשים,564.22,0.0,ישראל בנינפלד,,115.34,0.0,0.0,2,2,564.23,2,16.92,431.96,3.0,57.67,2024-08-22
924,200011,"נע חלקי חילוף בע""מ",71390616ER,משולשים,297.0,0.0,ישראל בנינפלד,,408.96,0.0,0.0,4,4,594.13,4,17.82,167.34,3.0,102.24,2024-06-27
