משפחה,תאור מחסן,מחסן,כמות,מק'ט
46.0,מחסן ראשי,Main,10.0,46370910GSP
46.0,מחסן ראשי,Main,17.0,46370911GSP
46.0,מחסן ראשי,Main,0.0,46370915GSP
46.0,מחסן ראשי,Main,26.0,46370920GSP
46.0,מחסן ראשי,Main,24.0,46370921GSP
46.0,מחסן ראשי,Main,0.0,46371089GSP
46.0,מחסן פגומים,06,5.0,46371089GSP
46.0,מחסן ראשי,Main,3.0,46371091GSP
46.0,מחסן פגומים,06,1.0,46371205GSP
46.0,מחסן ראשי,Main,3.0,46371212GSP
46.0,מחסן ראשי,Main,9.0,46371217GSP
46.0,מחסן ראשי,Main,7.0,46371218GSP
46.0,מחסן פגומים,06,-1.0,46371275GSP
46.0,מחסן ראשי,Main,4.0,46371275GSP
46.0,מחסן ראשי,Main,3.0,46371407GSP
46.0,מחסן ראשי,Main,17.0,46371408GSP
46.0,מחסן פגומים,06,1.0,46371416GSP
46.0,מחסן ראשי,Main,9.0,46371416GSP
46.0,מחסן פגומים,06,1.0,46371500GSP
46.0,מחסן ראשי,Main,7.0,46371500GSP
46.0,מחסן ראשי,Main,26.0,46371502GSP
46.0,מחסן פגומים,06,8.0,46371504GSP
46.0,מחסן ראשי,Main,80.0,46371504GSP
46.0,מחסן ראשי,Main,1.0,46371505GSP
46.0,מחסן פגומים,06,21.0,46371506GSP
46.0,מחסן ראשי,Main,90.0,46371506GSP
46.0,מחסן פגומים,06,24.0,46371507GSP
46.0,מחסן ראשי,Main,228.0,46371507GSP
46.0,מחסן ראשי,Main,0.0,46371510GSP
46.0,מחסן פגומים,06,1.0,46371510GSP
46.0,מחסן פגומים,06,11.0,46371511GSP
46.0,מחסן ראשי,Main,54.0,46371511GSP
46.0,מחסן ראשי,Main,0.0,46371514GSP
46.0,מחסן פגומים,06,9.0,46371514GSP
46.0,מחסן ראשי,Main,0.0,46371515GSP
46.0,מחסן פגומים,06,4.0,46371515GSP
46.0,מחסן פגומים,06,1.0,46371543GSP
46.0,מחסן ראשי,Main,80.0,46371543GSP
46.0,מחסן פגומים,06,4.0,46371544GSP
46.0,מחסן ראשי,Main,46.0,46371544GSP
46.0,מחסן ראשי,Main,0.0,46371579GSP
46.0,מחסן ראשי,Main,0.0,46371582GSP
46.0,מחסן פגומים,06,3.0,46371593GSP
46.0,מחסן ראשי,Main,15.0,46371593GSP
46.0,מחסן פגומים,06,3.0,46371594GSP
46.0,מחסן ראשי,Main,17.0,46371594GSP
46.0,מחסן פגומים,06,1.0,46371604GSP
46.0,מחסן ראשי,Main,172.0,46371604GSP
46.0,מחסן ראשי,Main,1.0,46371605GSP
46.0,מחסן פגומים,06,5.0,46371605GSP
46.0,מחסן פגומים,06,1.0,46371606GSP
46.0,מחסן פגומים,06,1.0,46371609GSP
46.0,מחסן ראשי,Main,16.0,46371609GSP
46.0,מחסן פגומים,06,3.0,46371610GSP
46.0,מחסן ראשי,Main,22.0,46371610GSP
46.0,מחסן ראשי,Main,20.0,46371612GSP
46.0,מחסן פגומים,06,1.0,46371613GSP
46.0,מחסן פגומים,06,1.0,46371616GSP
46.0,מחסן ראשי,Main,10.0,46371616GSP
46.0,מחסן פגומים,06,1.0,46371625GSP
46.0,מחסן ראשי,Main,8.0,46371625GSP
46.0,מחסן ראשי,Main,12.0,46371636GSP
46.0,מחסן ראשי,Main,26.0,46371699GSP
46.0,מחסן ראשי,Main,0.0,46371811GSP
46.0,מחסן ראשי,Main,4.0,46371812GSP
46.0,מחסן ראשי,Main,1.0,46371813GSP
46.0,מחסן ראשי,Main,76.0,46371814GSP
46.0,מחסן פגומים,06,3.0,46372305GSP
46.0,מחסן ראשי,Main,8.0,46372412GSP
46.0,מחסן ראשי,Main,10.0,46372413GSP
46.0,מחסן ראשי,Main,24.0,46372737GSP
46.0,מחסן ראשי,Main,10.0,46372738GSP
46.0,מחסן פגומים,06,1.0,46372904GSP
46.0,מחסן ראשי,Main,24.0,46372904GSP
46.0,מחסן ראשי,Main,0.0,46372905GSP
46.0,מחסן פגומים,06,4.0,46372905GSP
46.0,מחסן ראשי,Main,10.0,46390300GSP
46.0,מחסן ראשי,Main,0.0,46390301GSP
46.0,מחסן ראשי,Main,8.0,46390306GSP
46.0,מחסן ראשי,Main,12.0,46390307GSP
46.0,מחסן ראשי,Main,21.0,46390404GSP
46.0,מחסן ראשי,Main,0.0,46390405GSP
46.0,מחסן פגומים,06,3.0,46390405GSP
46.0,מחסן ראשי,Main,1.0,46390408GSP
46.0,מחסן ראשי,Main,0.0,46390409GSP
46.0,מחסן פגומים,06,1.0,46390512GSP
46.0,מחסן ראשי,Main,4.0,46390512GSP
46.0,מחסן פגומים,06,2.0,46390513GSP
46.0,מחסן ראשי,Main,4.0,46390513GSP
46.0,מחסן פגומים,06,1.0,46390516GSP
46.0,מחסן ראשי,Main,19.0,46390516GSP
46.0,מחסן ראשי,Main,11.0,46390517GSP
46.0,מחסן פגומים,06,9.0,46390620GSP
46.0,מחסן ראשי,Main,21.0,46390620GSP
46.0,מחסן פגומים,06,6.0,46390621GSP
46.0,מחסן ראשי,Main,22.0,46390621GSP
46.0,מחסן פגומים,06,9.0,46390626GSP
46.0,מחסן פגומים,06,10.0,46390627GSP
46.0,מחסן פגומים,06,2.0,46390630GSP
46.0,מחסן ראשי,Main,1.0,46390632GSP
46.0,מחסן פגומים,06,4.0,46390730GSP
46.0,מחסן ראשי,Main,10.0,46390730GSP
46.0,מחסן ראשי,Main,0.0,46391002GSP
46.0,מחסן ראשי,Main,1.0,46391206GSP
46.0,מחסן ראשי,Main,2.0,46391207GSP
46.0,מחסן ראשי,Main,1.0,46391232GSP
46.0,מחסן פגומים,06,1.0,46391233GSP
46.0,מחסן ראשי,Main,1.0,46391233GSP
46.0,מחסן ראשי,Main,30.0,46391336GSP
46.0,מחסן ראשי,Main,33.0,46391337GSP
46.0,מחסן פגומים,06,1.0,46391343GSP
46.0,מחסן ראשי,Main,7.0,46391343GSP
46.0,מחסן פגומים,06,2.0,46391344GSP
46.0,מחסן ראשי,Main,15.0,46391344GSP
46.0,מחסן ראשי,Main,0.0,46391356GSP
46.0,מחסן ראשי,Main,0.0,46391379GSP
46.0,מחסן ראשי,Main,11.0,46391448GSP
46.0,מחסן פגומים,06,4.0,46391449GSP
46.0,מחסן ראשי,Main,4.0,46391452GSP
46.0,מחסן ראשי,Main,0.0,46391453GSP
46.0,מחסן ראשי,Main,0.0,46391712GSP
46.0,מחסן פגומים,06,1.0,46391712GSP
46.0,מחסן ראשי,Main,0.0,46391713GSP
46.0,מחסן ראשי,Main,1.0,46391756GSP
46.0,מחסן ראשי,Main,5.0,46391757GSP
46.0,מחסן פגומים,06,1.0,46391760GSP
46.0,מחסן ראשי,Main,3.0,46391760GSP
46.0,מחסן ראשי,Main,2.0,46391762GSP
46.0,מחסן ראשי,Main,6.0,46391763GSP
46.0,מחסן ראשי,Main,13.0,46391890GSP
46.0,מחסן ראשי,Main,3.0,46392166GSP
46.0,מחסן ראשי,Main,3.0,46392167GSP
46.0,מחסן בירורים,05,5.0,46392170GSP
46.0,מחסן ראשי,Main,10.0,46392170GSP
46.0,מחסן ראשי,Main,10.0,46392171GSP
46.0,מחסן ראשי,Main,2.0,46392174GSP
46.0,מחסן ראשי,Main,4.0,46392220GSP
46.0,מחסן ראשי,Main,13.0,46392222GSP
46.0,מחסן ראשי,Main,14.0,46392224GSP
46.0,מחסן פגומים,06,2.0,46392225GSP
46.0,מחסן ראשי,Main,7.0,46392225GSP
46.0,מחסן פגומים,06,2.0,46392226GSP
46.0,מחסן ראשי,Main,12.0,46392226GSP
46.0,מחסן ראשי,Main,10.0,46392227GSP
46.0,מחסן ראשי,Main,4.0,46392280GSP
46.0,מחסן פגומים,06,1.0,46392284GSP
46.0,מחסן פגומים,06,2.0,46392285GSP
46.0,מחסן פגומים,06,2.0,46392286GSP
46.0,מחסן פגומים,06,1.0,46392521GSP
46.0,מחסן ראשי,Main,7.0,46392521GSP
46.0,מחסן ראשי,Main,0.0,46392522GSP
46.0,מחסן פגומים,06,4.0,46392522GSP
46.0,מחסן ראשי,Main,4.0,46395803GSP
46.0,מחסן ראשי,Main,11.0,46450115GSP
46.0,מחסן ראשי,Main,3.0,46450116GSP
46.0,מחסן ראשי,Main,0.0,46450391GSP
46.0,מחסן ראשי,Main,0.0,46450392GSP
46.0,מחסן פגומים,06,1.0,46450396GSP
46.0,מחסן ראשי,Main,2.0,46450396GSP
46.0,מחסן ראשי,Main,21.0,46450410GSP
46.0,מחסן ראשי,Main,7.0,46450411GSP
46.0,מחסן ראשי,Main,0.0,46451001GSP
46.0,מחסן פגומים,06,4.0,46451002GSP
46.0,מחסן ראשי,Main,12.0,46451002GSP
46.0,מחסן ראשי,Main,44.0,46451100GSP
46.0,מחסן ראשי,Main,55.0,46451101GSP
46.0,מחסן פגומים,06,17.0,46451205GSP
46.0,מחסן ראשי,Main,32.0,46451205GSP
46.0,מחסן פגומים,06,23.0,46451206GSP
46.0,מחסן ראשי,Main,63.0,46451206GSP
46.0,מחסן פגומים,06,28.0,46451209GSP
46.0,מחסן ראשי,Main,245.0,46451209GSP
46.0,מחסן ראשי,Main,0.0,46451212GSP
46.0,מחסן פגומים,06,8.0,46451212GSP
46.0,מחסן ראשי,Main,0.0,46451213GSP
46.0,מחסן פגומים,06,16.0,46451213GSP
46.0,מחסן ראשי,Main,155.0,46451222GSP
46.0,מחסן ראשי,Main,0.0,46451223GSP
46.0,מחסן פגומים,06,1.0,46451226GSP
46.0,מחסן ראשי,Main,7.0,46451226GSP
46.0,מחסן פגומים,06,3.0,46451227GSP
46.0,מחסן ראשי,Main,15.0,46451227GSP
46.0,מחסן ראשי,Main,26.0,46451233GSP
46.0,מחסן ראשי,Main,15.0,46451287GSP
46.0,מחסן פגומים,06,26.0,46451415GSP
46.0,מחסן ראשי,Main,32.0,46451415GSP
46.0,מחסן פגומים,06,17.0,46451416GSP
46.0,מחסן ראשי,Main,48.0,46451416GSP
46.0,מחסן ראשי,Main,4.0,46451515GSP
46.0,מחסן פגומים,06,2.0,46451519GSP
46.0,מחסן ראשי,Main,15.0,46451519GSP
46.0,מחסן פגומים,06,2.0,46451520GSP
46.0,מחסן ראשי,Main,15.0,46451520GSP
46.0,מחסן פגומים,06,9.0,46451523GSP
46.0,מחסן ראשי,Main,18.0,46451523GSP
46.0,מחסן ראשי,Main,0.0,46451524GSP
46.0,מחסן פגומים,06,7.0,46451524GSP
46.0,מחסן פגומים,06,1.0,46451527GSP
46.0,מחסן ראשי,Main,7.0,46451527GSP
46.0,מחסן פגומים,06,1.0,46451528GSP
46.0,מחסן ראשי,Main,9.0,46451528GSP
46.0,מחסן ראשי,Main,1.0,46451531GSP
46.0,מחסן ראשי,Main,0.0,46451533GSP
46.0,מחסן פגומים,06,2.0,46451533GSP
46.0,מחסן ראשי,Main,0.0,46451534GSP
46.0,מחסן פגומים,06,2.0,46451534GSP
46.0,מחסן ראשי,Main,6.0,46451545GSP
46.0,מחסן ראשי,Main,6.0,46451546GSP
46.0,מחסן פגומים,06,-6.0,46451637GSP
46.0,מחסן ראשי,Main,0.0,46451637GSP
46.0,מחסן ראשי,Main,0.0,46451638GSP
46.0,מחסן פגומים,06,2.0,46451638GSP
46.0,מחסן פגומים,06,1.0,46480106GSP
46.0,מחסן ראשי,Main,25.0,46480106GSP
46.0,מחסן ראשי,Main,23.0,46480107GSP
46.0,מחסן ראשי,Main,0.0,46480174GSP
46.0,מחסן ראשי,Main,0.0,46480188GSP
46.0,מחסן ראשי,Main,1.0,46480201GSP
46.0,מחסן ראשי,Main,0.0,46480202GSP
46.0,מחסן ראשי,Main,0.0,46480210GSP
46.0,מחסן ראשי,Main,36.0,46480510GSP
46.0,מחסן ראשי,Main,35.0,46480511GSP
46.0,מחסן ראשי,Main,0.0,46480541GSP
46.0,מחסן פגומים,06,1.0,46480541GSP
46.0,מחסן פגומים,06,1.0,46480542GSP
46.0,מחסן ראשי,Main,1.0,46480542GSP
46.0,מחסן ראשי,Main,10.0,46480745GSP
46.0,מחסן ראשי,Main,25.0,46480888GSP
46.0,מחסן ראשי,Main,25.0,46480889GSP
46.0,מחסן ראשי,Main,0.0,46485959GSP
46.0,מחסן ראשי,Main,0.0,46487002GSP
46.0,מחסן ראשי,Main,14.0,46487003GSP
46.0,מחסן ראשי,Main,8.0,46490302GSP
46.0,מחסן ראשי,Main,3.0,46490333GSP
46.0,מחסן ראשי,Main,5.0,46490334GSP
46.0,מחסן ראשי,Main,27.0,46490849GSP
46.0,מחסן ראשי,Main,19.0,46490850GSP
46.0,מחסן ראשי,Main,2.0,46491354GSP
46.0,מחסן ראשי,Main,15.0,46491535GSP
46.0,מחסן פגומים,06,1.0,46491536GSP
46.0,מחסן ראשי,Main,12.0,46491536GSP
46.0,מחסן ראשי,Main,10.0,46491606GSP
46.0,מחסן ראשי,Main,7.0,46491607GSP
46.0,מחסן ראשי,Main,8.0,46491616GSP
46.0,מחסן ראשי,Main,0.0,46491628GSP
46.0,מחסן ראשי,Main,0.0,46491641GSP
46.0,מחסן פגומים,06,2.0,46491641GSP
46.0,מחסן ראשי,Main,14.0,46491642GSP
46.0,מחסן ראשי,Main,17.0,46491643GSP
46.0,מחסן ראשי,Main,0.0,46491667GSP
46.0,מחסן ראשי,Main,0.0,46491682GSP
46.0,מחסן ראשי,Main,2.0,46550104GSP
46.0,מחסן ראשי,Main,13.0,46550105GSP
46.0,מחסן ראשי,Main,20.0,46550315GSP
46.0,מחסן ראשי,Main,18.0,46550316GSP
46.0,מחסן ראשי,Main,2.0,46550406GSP
46.0,מחסן פגומים,06,1.0,46550407GSP
46.0,מחסן פגומים,06,1.0,46550410GSP
46.0,מחסן ראשי,Main,2.0,46550410GSP
46.0,מחסן ראשי,Main,0.0,46550418GSP
46.0,מחסן ראשי,Main,9.0,46550463GSP
46.0,מחסן ראשי,Main,9.0,46550464GSP
46.0,מחסן ראשי,Main,22.0,46550702GSP
46.0,מחסן ראשי,Main,0.0,46550967GSP
46.0,מחסן פגומים,06,1.0,46550967GSP
46.0,מחסן ראשי,Main,4.0,46551269GSP
46.0,מחסן ראשי,Main,5.0,46551270GSP
46.0,מחסן ראשי,Main,77.0,46551444GSP
46.0,מחסן ראשי,Main,23.0,46551904GSP
46.0,מחסן ראשי,Main,23.0,46551905GSP
46.0,מחסן פגומים,06,1.0,46551910GSP
46.0,מחסן ראשי,Main,0.0,46551911GSP
46.0,מחסן פגומים,06,1.0,46551914GSP
46.0,מחסן ראשי,Main,3.0,46551914GSP
46.0,מחסן ראשי,Main,0.0,46551915GSP
46.0,מחסן פגומים,06,1.0,46551915GSP
46.0,מחסן ראשי,Main,4.0,46551918GSP
46.0,מחסן פגומים,06,-8.0,46551919GSP
46.0,מחסן ראשי,Main,33.0,46551919GSP
46.0,מחסן ראשי,Main,0.0,46551920GSP
46.0,מחסן פגומים,06,11.0,46551920GSP
46.0,מחסן ראשי,Main,8.0,46551936GSP
46.0,מחסן ראשי,Main,1.0,46551937GSP
46.0,מחסן ראשי,Main,0.0,46551998GSP
46.0,מחסן ראשי,Main,7.0,46552928GSP
46.0,מחסן ראשי,Main,7.0,46552929GSP
46.0,מחסן פגומים,06,1.0,46580106GSP
46.0,מחסן ראשי,Main,20.0,46580106GSP
46.0,מחסן פגומים,06,4.0,46580110GSP
46.0,מחסן ראשי,Main,23.0,46580110GSP
46.0,מחסן פגומים,06,6.0,46580111GSP
46.0,מחסן ראשי,Main,7.0,46580111GSP
46.0,מחסן ראשי,Main,0.0,46580115GSP
46.0,מחסן ראשי,Main,3.0,46580130GSP
46.0,מחסן ראשי,Main,0.0,46580131GSP
46.0,מחסן ראשי,Main,8.0,46580135GSP
46.0,מחסן ראשי,Main,0.0,46580136GSP
46.0,מחסן ראשי,Main,13.0,46580137GSP
46.0,מחסן ראשי,Main,0.0,46580140GSP
46.0,מחסן ראשי,Main,0.0,46580141GSP
46.0,מחסן ראשי,Main,27.0,46580150GSP
46.0,מחסן ראשי,Main,32.0,46580151GSP
46.0,מחסן ראשי,Main,6.0,46580152GSP
46.0,מחסן ראשי,Main,4.0,46580153GSP
46.0,מחסן ראשי,Main,31.0,46580159GSP
46.0,מחסן ראשי,Main,0.0,46580179GSP
46.0,מחסן ראשי,Main,1.0,46580180GSP
46.0,מחסן ראשי,Main,2.0,46580183GSP
46.0,מחסן ראשי,Main,4.0,46580185GSP
46.0,מחסן ראשי,Main,0.0,46580186GSP
46.0,מחסן פגומים,06,2.0,46580186GSP
46.0,מחסן ראשי,Main,19.0,46580188GSP
46.0,מחסן פגומים,06,7.0,46580189GSP
46.0,מחסן ראשי,Main,0.0,46580190GSP
46.0,מחסן פגומים,06,3.0,46580190GSP
46.0,מחסן פגומים,06,1.0,46580200GSP
46.0,מחסן ראשי,Main,13.0,46580200GSP
46.0,מחסן ראשי,Main,0.0,46580302GSP
46.0,מחסן פגומים,06,1.0,46580303GSP
46.0,מחסן ראשי,Main,1.0,46580303GSP
46.0,מחסן ראשי,Main,0.0,46580306GSP
46.0,מחסן ראשי,Main,30.0,46580308GSP
46.0,מחסן ראשי,Main,18.0,46580309GSP
46.0,מחסן ראשי,Main,4.0,46580312GSP
46.0,מחסן ראשי,Main,2.0,46580523GSP
46.0,מחסן פגומים,06,1.0,46580532GSP
46.0,מחסן ראשי,Main,1.0,46580532GSP
46.0,מחסן ראשי,Main,7.0,46580533GSP
46.0,מחסן ראשי,Main,0.0,46580593GSP
46.0,מחסן פגומים,06,1.0,46580593GSP
46.0,מחסן ראשי,Main,0.0,46580594GSP
46.0,מחסן פגומים,06,1.0,46580594GSP
46.0,מחסן פגומים,06,1.0,46580897GSP
46.0,מחסן ראשי,Main,3.0,46580897GSP
46.0,מחסן ראשי,Main,10.0,46580898GSP
46.0,מחסן ראשי,Main,36.0,46581256GSP
46.0,מחסן ראשי,Main,10.0,46610508GSP
46.0,מחסן ראשי,Main,3.0,46610509GSP
46.0,מחסן ראשי,Main,14.0,46610600GSP
46.0,מחסן ראשי,Main,10.0,46610601GSP
46.0,מחסן ראשי,Main,0.0,46611101GSP
46.0,מחסן פגומים,06,1.0,46611101GSP
46.0,מחסן פגומים,06,1.0,46611404GSP
46.0,מחסן ראשי,Main,140.0,46611404GSP
46.0,מחסן ראשי,Main,156.0,46611405GSP
46.0,מחסן ראשי,Main,3.0,46620101GSP
46.0,מחסן פגומים,06,9.0,46620101GSP
46.0,מחסן פגומים,06,1.0,46620203GSP
46.0,מחסן ראשי,Main,23.0,46620203GSP
46.0,מחסן ראשי,Main,0.0,46620205GSP
46.0,מחסן פגומים,06,13.0,46620205GSP
46.0,מחסן ראשי,Main,-1.0,46620207GSP
46.0,מחסן פגומים,06,35.0,46620207GSP
46.0,מחסן ראשי,Main,0.0,46620487GSP
46.0,מחסן ראשי,Main,0.0,46620609GSP
46.0,מחסן פגומים,06,1.0,46620609GSP
46.0,מחסן ראשי,Main,31.0,46620611GSP
46.0,מחסן פגומים,06,36.0,46620611GSP
46.0,מחסן פגומים,06,12.0,46620650GSP
46.0,מחסן ראשי,Main,38.0,46620650GSP
46.0,מחסן ראשי,Main,0.0,46620913GSP
46.0,מחסן פגומים,06,10.0,46620913GSP
46.0,מחסן ראשי,Main,28.0,46621002GSP
46.0,מחסן פגומים,06,1.0,46621115GSP
46.0,מחסן ראשי,Main,33.0,46621115GSP
46.0,מחסן ראשי,Main,5.0,46621217GSP
46.0,מחסן ראשי,Main,2.0,46621219GSP
46.0,מחסן ראשי,Main,133.0,46621304GSP
46.0,מחסן פגומים,06,180.0,46621304GSP
46.0,מחסן פגומים,06,22.0,46621310GSP
46.0,מחסן ראשי,Main,226.0,46621310GSP
46.0,מחסן ראשי,Main,1.0,46621347GSP
46.0,מחסן פגומים,06,48.0,46621347GSP
46.0,מחסן ראשי,Main,3.0,46640121GSP
46.0,מחסן ראשי,Main,0.0,46640122GSP
46.0,מחסן ראשי,Main,0.0,46640327GSP
46.0,מחסן ראשי,Main,10.0,46640502GSP
46.0,מחסן ראשי,Main,14.0,46640505GSP
46.0,מחסן ראשי,Main,15.0,46640510GSP
46.0,מחסן ראשי,Main,27.0,46640511GSP
46.0,מחסן ראשי,Main,3.0,46640529GSP
46.0,מחסן ראשי,Main,2.0,46640706GSP
46.0,מחסן ראשי,Main,0.0,46640707GSP
46.0,מחסן ראשי,Main,0.0,46640733GSP
46.0,מחסן ראשי,Main,0.0,46640735GSP
46.0,מחסן ראשי,Main,0.0,46641139GSP
46.0,מחסן ראשי,Main,0.0,46641204GSP
46.0,מחסן פגומים,06,1.0,46641204GSP
46.0,מחסן ראשי,Main,53.0,46641212GSP
46.0,מחסן פגומים,06,3.0,46641213GSP
46.0,מחסן ראשי,Main,71.0,46641213GSP
46.0,מחסן פגומים,06,2.0,46641214GSP
46.0,מחסן ראשי,Main,78.0,46641214GSP
46.0,מחסן ראשי,Main,4.0,46641219GSP
46.0,מחסן ראשי,Main,1.0,46641226GSP
46.0,מחסן פגומים,06,3.0,46641226GSP
46.0,מחסן ראשי,Main,0.0,46641227GSP
46.0,מחסן ראשי,Main,1.0,46641230GSP
46.0,מחסן ראשי,Main,1.0,46641241GSP
46.0,מחסן ראשי,Main,6.0,46641242GSP
46.0,מחסן ראשי,Main,1.0,46641245GSP
46.0,מחסן ראשי,Main,12.0,46641246GSP
46.0,מחסן פגומים,06,9.0,46641249GSP
46.0,מחסן ראשי,Main,49.0,46641249GSP
46.0,מחסן פגומים,06,10.0,46641250GSP
46.0,מחסן ראשי,Main,44.0,46641250GSP
46.0,מחסן פגומים,06,2.0,46641257GSP
46.0,מחסן ראשי,Main,53.0,46641257GSP
46.0,מחסן ראשי,Main,43.0,46641313GSP
46.0,מחסן פגומים,06,1.0,46641314GSP
46.0,מחסן ראשי,Main,11.0,46641314GSP
46.0,מחסן פגומים,06,1.0,46641315GSP
46.0,מחסן ראשי,Main,8.0,46641315GSP
46.0,מחסן ראשי,Main,13.0,46641322GSP
46.0,מחסן ראשי,Main,0.0,46641339GSP
46.0,מחסן ראשי,Main,14.0,46641349GSP
46.0,מחסן פגומים,06,5.0,46641350GSP
46.0,מחסן ראשי,Main,37.0,46641350GSP
46.0,מחסן פגומים,06,3.0,46641351GSP
46.0,מחסן ראשי,Main,9.0,46641351GSP
46.0,מחסן ראשי,Main,4.0,46641353GSP
46.0,מחסן ראשי,Main,31.0,46641354GSP
46.0,מחסן ראשי,Main,2.0,46641358GSP
46.0,מחסן ראשי,Main,0.0,46641359GSP
46.0,מחסן ראשי,Main,17.0,46641361GSP
46.0,מחסן פגומים,06,1.0,46641362GSP
46.0,מחסן ראשי,Main,24.0,46641362GSP
46.0,מחסן ראשי,Main,42.0,46641364GSP
46.0,מחסן פגומים,06,9.0,46641365GSP
46.0,מחסן ראשי,Main,79.0,46641365GSP
46.0,מחסן ראשי,Main,0.0,46641374GSP
46.0,מחסן ראשי,Main,0.0,46641387GSP
46.0,מחסן ראשי,Main,0.0,46641571GSP
46.0,מחסן ראשי,Main,0.0,46641572GSP
46.0,מחסן ראשי,Main,18.0,46680201GSP
46.0,מחסן ראשי,Main,17.0,46680202GSP
46.0,מחסן ראשי,Main,2.0,46680511GSP
46.0,מחסן ראשי,Main,4.0,46680512GSP
46.0,מחסן ראשי,Main,1.0,46680675GSP
46.0,מחסן ראשי,Main,8.0,46680676GSP
46.0,מחסן ראשי,Main,1.0,46680707GSP
46.0,מחסן ראשי,Main,0.0,46680708GSP
46.0,מחסן ראשי,Main,1.0,46680804GSP
46.0,מחסן ראשי,Main,1.0,46680805GSP
46.0,מחסן ראשי,Main,2.0,46680904GSP
46.0,מחסן ראשי,Main,10.0,46680915GSP
46.0,מחסן ראשי,Main,2.0,46681179GSP
46.0,מחסן ראשי,Main,0.0,46681180GSP
46.0,מחסן ראשי,Main,10.0,46681313GSP
46.0,מחסן ראשי,Main,3.0,46681314GSP
46.0,מחסן פגומים,06,1.0,46681383GSP
46.0,מחסן ראשי,Main,6.0,46681510GSP
46.0,מחסן ראשי,Main,0.0,46681511GSP
46.0,מחסן פגומים,06,1.0,46681511GSP
46.0,מחסן ראשי,Main,5.0,46681536GSP
46.0,מחסן ראשי,Main,0.0,46681537GSP
46.0,מחסן ראשי,Main,10.0,46681604GSP
46.0,מחסן ראשי,Main,1.0,46760391GSP
46.0,מחסן ראשי,Main,3.0,46760392GSP
46.0,מחסן ראשי,Main,0.0,46760401GSP
46.0,מחסן ראשי,Main,0.0,46760402GSP
46.0,מחסן ראשי,Main,22.0,46760411GSP
46.0,מחסן ראשי,Main,27.0,46760413GSP
46.0,מחסן ראשי,Main,4.0,46760495GSP
46.0,מחסן ראשי,Main,26.0,46760497GSP
46.0,מחסן ראשי,Main,8.0,46760515GSP
46.0,מחסן ראשי,Main,6.0,46760516GSP
46.0,מחסן ראשי,Main,4.0,46760519GSP
46.0,מחסן ראשי,Main,23.0,46760521GSP
46.0,מחסן ראשי,Main,11.0,46760620GSP
46.0,מחסן ראשי,Main,9.0,46760621GSP
46.0,מחסן ראשי,Main,0.0,46760825GSP
46.0,מחסן ראשי,Main,4.0,46760931GSP
46.0,מחסן ראשי,Main,1.0,46760932GSP
46.0,מחסן פגומים,06,1.0,46761015GSP
46.0,מחסן ראשי,Main,7.0,46761015GSP
46.0,מחסן ראשי,Main,7.0,46761016GSP
46.0,מחסן ראשי,Main,0.0,46761211GSP
46.0,מחסן ראשי,Main,8.0,46761237GSP
46.0,מחסן ראשי,Main,0.0,46761238GSP
46.0,מחסן ראשי,Main,1.0,46761341GSP
46.0,מחסן ראשי,Main,1.0,46761342GSP
46.0,מחסן ראשי,Main,3.0,46761905GSP
46.0,מחסן ראשי,Main,-4.0,46762004GSP
46.0,מחסן פגומים,06,2.0,46762004GSP
46.0,מחסן ראשי,Main,19.0,46762005GSP
46.0,מחסן ראשי,Main,3.0,46762249GSP
46.0,מחסן פגומים,06,1.0,46762453GSP
46.0,מחסן ראשי,Main,2.0,46762453GSP
46.0,מחסן ראשי,Main,10.0,46762454GSP
46.0,מחסן פגומים,06,1.0,46762626GSP
46.0,מחסן ראשי,Main,16.0,46762626GSP
46.0,מחסן ראשי,Main,1.0,46762627GSP
46.0,מחסן ראשי,Main,2.0,46763710GSP
46.0,מחסן ראשי,Main,10.0,46763711GSP
46.0,מחסן ראשי,Main,5.0,46763716GSP
46.0,מחסן פגומים,06,3.0,46780259GSP
46.0,מחסן פגומים,06,1.0,46780312GSP
46.0,מחסן ראשי,Main,50.0,46780312GSP
46.0,מחסן בירורים,05,5.0,46780313GSP
46.0,מחסן ראשי,Main,45.0,46780313GSP
46.0,מחסן פגומים,06,1.0,46780322GSP
46.0,מחסן ראשי,Main,37.0,46780322GSP
46.0,מחסן ראשי,Main,0.0,46780336GSP
46.0,מחסן ראשי,Main,-6.0,46780337GSP
46.0,מחסן פגומים,06,2.0,46780337GSP
46.0,מחסן פגומים,06,1.0,46780361GSP
46.0,מחסן ראשי,Main,16.0,46780361GSP
46.0,מחסן פגומים,06,3.0,46780362GSP
46.0,מחסן פגומים,06,2.0,46780365GSP
46.0,מחסן ראשי,Main,20.0,46780365GSP
46.0,מחסן פגומים,06,1.0,46780366GSP
46.0,מחסן ראשי,Main,13.0,46780366GSP
46.0,מחסן פגומים,06,6.0,46780367GSP
46.0,מחסן ראשי,Main,26.0,46780367GSP
46.0,מחסן בירורים,05,3.0,46780368GSP
46.0,מחסן פגומים,06,3.0,46780368GSP
46.0,מחסן ראשי,Main,37.0,46780368GSP
46.0,מחסן ראשי,Main,0.0,46780369GSP
46.0,מחסן בירורים,05,5.0,46780369GSP
46.0,מחסן ראשי,Main,0.0,46780405GSP
46.0,מחסן ראשי,Main,3.0,46780561GSP
