מס' ספק,תאריך ההזמנה,כמות,יתרה לאספקה,הזמנת רכש,מק'ט,תאור מוצר,סכום (שח),סטטוס הזמנה,סטטוס שורת הזמנת רכש
255084,23/10/2024,50,50,PO24000034,71620400ER,משולש תח ימין סובארו 12-17 XV,4065.73,מאושרת,
255084,23/10/2024,50,50,PO24000034,71620401ER,משולש תח שמאל סובארו 12-17 XV,4065.73,מאושרת,
255084,23/10/2024,50,50,PO24000034,71621312ER,משולש תח ימין פורסטר 14-18,4099.15,מאושרת,
255084,23/10/2024,50,50,PO24000034,71621313ER,משולש תח שמאל פורסטר 14-18,4099.15,מאושרת,
255084,23/10/2024,50,50,PO24000034,71941929ER,משולש תח שמאל קנגו 09+,2677.07,מאושרת,
255084,23/10/2024,50,50,PO24000034,72371512ER,מייצב קד קורולה 17 CHR/+19+/פריוס 17+,803.86,מאושרת,
255084,23/10/2024,50,50,PO24000034,72451202ER,מייצב קד ימין מזדה 3 13+,642.34,מאושרת,
255084,23/10/2024,50,50,PO24000034,72780716ER,מייצב אח אוקטביה 05+/גולף/פאסאט/קאדי/ג'טה/טולדו/טוראן/לאון,642.34,מאושרת,
255084,23/10/2024,50,50,PO24000034,73260501ER,ק.ה שמאל סיריון 06+,657.20,מאושרת,
255084,23/10/2024,50,50,PO24000034,73371538ER,ק.ה ימין קורולה 08+/אוריס 07+,868.84,מאושרת,
255084,23/10/2024,50,50,PO24000034,73391742ER,ק.ה ימין טוסון 15+/סונטה 15+/אופטימה 16+,922.68,מאושרת,
255084,23/10/2024,50,50,PO24000034,73451210ER,ק.ה ימין מזדה 3 עד 12/מזדה 5,670.19,מאושרת,
255084,23/10/2024,50,50,PO24000034,74030204ER,ב.ג על דימקס 4X4/טרופר/רודאו,911.54,מאושרת,
255084,23/10/2024,50,50,PO24000034,74371008ER,ב.ג על לנדקרוזר 03+,920.82,מאושרת,
255084,23/10/2024,50,50,PO24000034,74371518ER,ב.ג תח קורולה 08+/אוריס/ראב 4 06+/ורסו,991.37,מאושרת,
255084,23/10/2024,50,50,PO24000034,74641204ER,ב.ג תח ברלינגו 307/308/C4/+08/פרטנר 08+,516.10,מאושרת,
255084,23/10/2024,50,50,PO24000034,74780712ER,ב.ג תח שמאל אוקטביה 05+/גולף/יטי/קודיאק/קארוק/סופרב/גטה/פסט,735.17,מאושרת,
255084,23/10/2024,60,60,PO24000034,71491508ER,משולש תח ימין ספייס סטאר/אטראג 14+,3308.28,מאושרת,
255084,23/10/2024,60,60,PO24000034,71620205ER,משולש תח שמאל 07 B3/04-08 B4+/אאוטבק 04-09,4130.34,מאושרת,
255084,23/10/2024,60,60,PO24000034,71901337ER,משולש תח ימין פיקנטו 11-16,4264.00,מאושרת,
255084,23/10/2024,60,60,PO24000034,72491002ER,מייצב קד לנסר 08+/אאוטלנדר 07-12/אקליפס 18+,688.39,מאושרת,
255084,23/10/2024,60,60,PO24000034,72491526ER,מייצב קד ספייס סטאר/אטראג',438.87,מאושרת,
255084,23/10/2024,60,60,PO24000034,73370818ER,ק.ה ויגו 15+,795.32,מאושרת,
255084,23/10/2024,60,60,PO24000034,73551931ER,ק.ה שמאל קשקאי 14+,1020.33,מאושרת,
255084,23/10/2024,60,60,PO24000034,73941404ER,ק.ה ימין מגאן 09-15/פלואנס,862.15,מאושרת,
255084,23/10/2024,60,60,PO24000034,73941405ER,ק.ה שמאל מגאן 09-15/פלואנס,862.15,מאושרת,
255084,23/10/2024,67,67,PO24000034,71391300ER,משולש תח ימין אקסנט 07-11/ריו 06-11,4298.76,מאושרת,
255084,23/10/2024,70,70,PO24000034,71390717ER,משולש תח שמאל IX35/ספורטאז 10-15,6157.26,מאושרת,
255084,23/10/2024,72,72,PO24000034,73641200ER,ק.ה שמאל ברלינגו 08+/פיג'ו 308/פיג'ו 3008/פיג'ו 5008,1050.63,מאושרת,
255084,23/10/2024,80,80,PO24000034,73260500ER,ק.ה ימין סיריון 06+,1051.52,מאושרת,
255084,23/10/2024,80,80,PO24000034,73550311ER,ק.ה שמאל אקסטרייל 15+,1292.12,מאושרת,
255084,23/10/2024,100,100,PO24000034,71390664ER,משולש תח ימין I30 עד 11/סיד 09-12/פורטה 09-12,6119.02,מאושרת,
255084,23/10/2024,100,100,PO24000034,71390665ER,משולש תח שמאל I30 עד 11/סיד 09-12/פורטה 09-12,6119.02,מאושרת,
255084,23/10/2024,100,100,PO24000034,71550310ER,משולש תח ימין אקסטרייל 15+,6906.18,מאושרת,
255084,23/10/2024,100,100,PO24000034,72371025ER,מייצב קד שמאל לנדקרוזר 03-09/ויגו 4X4,1637.43,מאושרת,
255084,23/10/2024,100,100,PO24000034,72371508ER,מייצב קד קורולה 03-04 הברגה 10,1147.31,מאושרת,
255084,23/10/2024,100,100,PO24000034,72391040ER,מייצב קד 10 IX35+/ספורטאז' 10+,1110.18,מאושרת,
255084,23/10/2024,100,100,PO24000034,72550322ER,מייצב קד ימין אקסטרייל 15+/קולאוס 17+,2105.27,מאושרת,
255084,23/10/2024,100,100,PO24000034,72550323ER,מייצב קד שמאל אקסטרייל 15+/קולאוס 17+,2105.27,מאושרת,
255084,23/10/2024,100,100,PO24000034,72551907ER,מייצב קד שמאל קשקאי 08+/אקסטרייל 07+/קולאוס,1069.34,מאושרת,
255084,23/10/2024,100,100,PO24000034,72941818ER,מייצב קד קליאו 06+/מיקרה 03-10/נוט 06+/טידה 07+,1073.05,מאושרת,
255084,23/10/2024,100,100,PO24000034,73641201ER,ק.ה ימין ברלינגו 08+/פיג'ו 308/פיג'ו 3008/פיג'ו 5008,1459.20,מאושרת,
255084,23/10/2024,160,160,PO24000034,72551910ER,מייצב קד קשקאי 14+/ג'וק/ קדג'אר 16+,2916.93,מאושרת,
255084,23/10/2024,300,300,PO24000034,72300628ER,מייצב קד יונדאי 12 I35/+12 I25/+12 I30+/ולוסטר,3865.23,מאושרת,
255084,23/10/2024,300,300,PO24000034,72371506ER,מייצב קד קורולה 05-07/אבנסיס 04+ הברגה 12,3542.20,מאושרת,
255084,23/10/2024,300,300,PO24000034,72390624ER,מייצב קד I30 עד 11/סיד עד 12/פורטה עד 12/קרנס 07,3386.25,מאושרת,
255084,23/10/2024,300,300,PO24000034,72641202ER,מייצב קד ברלינגו C4/+08 פיקסו 07+/פיג'ו 5008,4945.71,מאושרת,
255084,23/10/2024,300,300,PO24000034,72821206ER,מייצב אח פוקוס 06+/מזדה 3 עד 12/מזדה 5/וולבו S40,4310.79,מאושרת,
255084,23/10/2024,700,700,PO24000034,72580102ER,מייצב קד אוקטביה 05+/גולף/פאסאט/קאדי/ג'טה/טולדו/טוראן/לאון,7225.49,מאושרת,
255084,23/10/2024,1000,1000,PO24000034,72371510ER,מייצב קד קורולה 08+/אוריס/אבנסיס 09+/ראב 4 07+/פריוס 09+,13589.58,מאושרת,
255084,27/10/2024,2,2,PO24000035,71371806ER,משולש תח ימין ראב 4 07-12,194.92,מאושרת,
255084,27/10/2024,4,4,PO24000035,71391300ER,משולש תח ימין אקסנט 07-11/ריו 06-11,261.61,מאושרת,
255084,27/10/2024,5,5,PO24000035,71561103ER,משולש על שמאל אינפינטי 14 Q50+,544.85,מאושרת,
255084,27/10/2024,5,5,PO24000035,71561104ER,משולש על ימין אינפינטי 14 Q50+,544.85,מאושרת,
255084,27/10/2024,8,8,PO24000035,73371539ER,ק.ה שמאל קורולה 08+/אוריס 07+,141.71,מאושרת,
255084,27/10/2024,10,10,PO24000035,71200204ER,משולש תח ימין ליברטי 01-07,900.83,מאושרת,
255084,27/10/2024,10,10,PO24000035,71260405ER,משולש תח ימין טריוס 06-17,707.03,מאושרת,
255084,27/10/2024,10,10,PO24000035,71371058ER,משולש תח ימין לנדקרוזר 10+,1506.43,מאושרת,
255084,27/10/2024,10,10,PO24000035,71371059ER,משולש תח שמאל לנדקרוזר 10+,1506.43,מאושרת,
255084,27/10/2024,10,10,PO24000035,71371866ER,משולש תח ימין ראב 4 13-18/לקסוס 15 NX+,1269.11,מאושרת,
255084,27/10/2024,10,10,PO24000035,71371867ER,משולש תח שמאל ראב 4 13-18/לקסוס 15 NX+,1269.11,מאושרת,
255084,27/10/2024,10,10,PO24000035,71390904ER,משולש תח ימין 09-16 I800,1152.15,מאושרת,
255084,27/10/2024,10,10,PO24000035,71390905ER,משולש תח שמאל 09-16 I800,1152.15,מאושרת,
255084,27/10/2024,10,10,PO24000035,71392241ER,משולש תח שמאל סנטה פה 13+/סורנטו 13+,1013.62,מאושרת,
255084,27/10/2024,10,10,PO24000035,71451110ER,משולש תח שמאל מזדה 2 15+,776.30,מאושרת,
255084,27/10/2024,10,10,PO24000035,71451111ER,משולש תח ימין מזדה 2 15+,776.30,מאושרת,
255084,27/10/2024,10,10,PO24000035,71640511ER,משולש תח ימין C4/+09 C3 קקטוס 2008/+14 13+,545.41,מאושרת,
255084,27/10/2024,10,10,PO24000035,71640524ER,משולש תח ימין C4/+09 C3 קקטוס 2008/+14 13+,549.96,מאושרת,
255084,27/10/2024,10,10,PO24000035,71640525ER,משולש תח שמאל C4/+09 C3 קקטוס 2008/+14 13+,549.96,מאושרת,
255084,27/10/2024,10,10,PO24000035,71821207ER,משולש תח שמאל פוקוס 19+,951.17,מאושרת,
255084,27/10/2024,10,10,PO24000035,71900607ER,משולש תח שמאל סול עד 13,847.46,מאושרת,
255084,27/10/2024,10,10,PO24000035,71962414ER,משולש תח ימין סוניק/אוואו 11+,765.70,מאושרת,
255084,27/10/2024,10,10,PO24000035,71962415ER,משולש תח שמאל סוניק/אוואו 11+,765.70,מאושרת,
255084,27/10/2024,10,10,PO24000035,71963218ER,משולש תח ימין קפטיבה 06-18,962.90,מאושרת,
255084,27/10/2024,10,10,PO24000035,71963219ER,משולש תח שמאל קפטיבה 06-18,962.90,מאושרת,
255084,27/10/2024,10,10,PO24000035,72310132ER,מייצב קד 07 CRV+,115.44,מאושרת,
255084,27/10/2024,10,10,PO24000035,72310638ER,מייצב קד ימין ג'אז עד 08,122.25,מאושרת,
255084,27/10/2024,10,10,PO24000035,72310639ER,מייצב קד שמאל ג'אז עד 08,122.25,מאושרת,
255084,27/10/2024,10,10,PO24000035,72491606ER,מייצב קד ימין פג'רו עד 00,197.19,מאושרת,
255084,27/10/2024,10,10,PO24000035,72491607ER,מייצב קד שמאל פג'רו עד 00,197.19,מאושרת,
255084,27/10/2024,10,10,PO24000035,72900700ER,מייצב קד סורנטו 15+,179.40,מאושרת,
255084,27/10/2024,10,10,PO24000035,73370308ER,ק.ה שמאל אבנסיס 09+/ורסו,175.62,מאושרת,
255084,27/10/2024,10,10,PO24000035,73820240ER,ק.ה ימין פורד אדג',201.74,מאושרת,
255084,27/10/2024,11,11,PO24000035,71370335ER,משולש תח שמאל אבנסיס 09-18,1072.10,מאושרת,
255084,27/10/2024,12,12,PO24000035,71900105ER,משולש תח שמאל אופטימה 15+/סונטה 15+,994.24,מאושרת,
255084,27/10/2024,13,13,PO24000035,71371013ER,משולש על שמאל לנדקרוזר 03-09,769.07,מאושרת,
255084,27/10/2024,15,15,PO24000035,71260406ER,משולש תח שמאל טריוס 06-17,1060.55,מאושרת,
255084,27/10/2024,15,15,PO24000035,71371518ER,משולש תח ימין קורולה 19+,1272.32,מאושרת,
255084,27/10/2024,15,15,PO24000035,71390669ER,משולש תח שמאל 12-17 I30/סיד 12-18,1069.64,מאושרת,
255084,27/10/2024,20,20,PO24000035,70350155ER,מ.ה MG ZS מ17,320.21,מאושרת,
255084,27/10/2024,20,20,PO24000035,71030200ER,משולש על ימין דימקס 4X4 04-11,1715.36,מאושרת,
255084,27/10/2024,20,20,PO24000035,71030214ER,משולש על ימין דימקס 4X4 +12,1536.71,מאושרת,
255084,27/10/2024,20,20,PO24000035,71030215ER,משולש על שמאל דימקס 4X4 +12,1536.71,מאושרת,
255084,27/10/2024,20,20,PO24000035,71040312ER,משולש תח ימין אסטרה 15+/קרוז 18+,2227.09,מאושרת,
255084,27/10/2024,20,20,PO24000035,71041416ER,משולש תח ימין מוקה 14-20/טראקס 14-22,1520.81,מאושרת,
255084,27/10/2024,20,20,PO24000035,71041417ER,משולש תח שמאל מוקה 14-20/טראקס 14-22,1520.81,מאושרת,
255084,27/10/2024,20,20,PO24000035,71200107ER,משולש על ימין גרנד שירוקי 11-15,1558.66,מאושרת,
255084,27/10/2024,20,20,PO24000035,71240104ER,משולש תח ימין דאסטר 10-18,1169.56,מאושרת,
255084,27/10/2024,20,20,PO24000035,71240400ER,משולש תח ימין דוקר 12+/לודג'י 12+/סנדרו 13-20,931.86,מאושרת,
255084,27/10/2024,20,20,PO24000035,71370334ER,משולש תח ימין אבנסיס 09-18,1949.27,מאושרת,
255084,27/10/2024,20,20,PO24000035,71371807ER,משולש תח שמאל ראב 4 07-12,1949.27,מאושרת,
255084,27/10/2024,20,20,PO24000035,71372908ER,משולש תח שמאל 16 CHR+,1848.59,מאושרת,
255084,27/10/2024,20,20,PO24000035,71390772ER,משולש תח ימין 11-16 I35/ולוסטר/פורטה מ13,1325.50,מאושרת,
255084,27/10/2024,20,20,PO24000035,71390773ER,משולש תח שמאל 11-16 I35/ולוסטר/פורטה מ13,1325.50,מאושרת,
255084,27/10/2024,20,20,PO24000035,71392214ER,משולש תח ימין סנטה פה 07-12,1637.39,מאושרת,
255084,27/10/2024,20,20,PO24000035,71490304ER,משולש תח ימין לנסר 08-17/אאוטלנדר 07-12,1357.30,מאושרת,
255084,27/10/2024,20,20,PO24000035,71490305ER,משולש תח שמאל לנסר 08-17/אאוטלנדר 07-12,1357.30,מאושרת,
255084,27/10/2024,20,20,PO24000035,71491617ER,משולש תח שמאל פג'רו 07+,3279.32,מאושרת,
255084,27/10/2024,20,20,PO24000035,71550406ER,משולש תח ימין ג'וק 10-19,1052.98,מאושרת,
255084,27/10/2024,20,20,PO24000035,71550407ER,משולש תח שמאל ג'וק 10-19,1052.98,מאושרת,
255084,27/10/2024,20,20,PO24000035,71620410ER,משולש תח ימין 18 XV+,2144.58,מאושרת,
255084,27/10/2024,20,20,PO24000035,71640206ER,משולש תח ימין 14 C1+/פיג'ו 108 14+/אייגו 14+,1291.44,מאושרת,
255084,27/10/2024,20,20,PO24000035,71640207ER,משולש תח שמאל 14 C1+/פיג'ו 108 14+/אייגו 14+,1291.44,מאושרת,
255084,27/10/2024,20,20,PO24000035,71680820ER,משולש תח ימין גרנד ויטרה 06+,2286.14,מאושרת,
255084,27/10/2024,20,20,PO24000035,71781356ER,משולש תח ימין פאסאט 16+/טיגואן 18+/קודיאק/סופרב 16+/אטקה,1583.64,מאושרת,
255084,27/10/2024,20,20,PO24000035,71781357ER,משולש תח שמאל פאסאט 16+/טיגואן 18+/קודיאק/סופרב 16+/אטקה,1583.64,מאושרת,
255084,27/10/2024,20,20,PO24000035,71800204ER,משולש תח ימין פיאט 12 500L+/דובלו 10+,1238.45,מאושרת,
255084,27/10/2024,20,20,PO24000035,71800205ER,משולש תח שמאל פיאט 12 500L+/דובלו 10+,1238.45,מאושרת,
255084,27/10/2024,20,20,PO24000035,71800720ER,משולש תח ימין ג פונטו 06+/פיורינו/קובו/מיטו/קורסה/נמו/ביפר,1161.99,מאושרת,
255084,27/10/2024,20,20,PO24000035,71800721ER,משולש תח שמאל ג פונטו 06+/פיורינו/קובו/מיטו/קורסה/נמו/ביפר,1161.99,מאושרת,
255084,27/10/2024,20,20,PO24000035,71900104ER,משולש תח ימין אופטימה 15+/סונטה 15+,1657.07,מאושרת,
255084,27/10/2024,20,20,PO24000035,71901945ER,משולש תח שמאל ריו 12-17,1152.15,מאושרת,
255084,27/10/2024,20,20,PO24000035,71962826ER,משולש תח ימין ספארק 16+,1470.85,מאושרת,
255084,27/10/2024,20,20,PO24000035,71962827ER,משולש תח שמאל ספארק 16+,1470.85,מאושרת,
255084,27/10/2024,20,20,PO24000035,72030306ER,מייצב קד ימין טרופר/פרונטרה/הונדה HRV/רודאו,218.01,מאושרת,
255084,27/10/2024,20,20,PO24000035,72090222ER,מייצב אח' צ'רי OMODA מ22,364.11,מאושרת,
255084,27/10/2024,20,20,PO24000035,72552726ER,מייצב קד ימין אלטימה עד 19/מקסימה 09+/פאת'פיינדר/אינפיניטי,426.94,מאושרת,
255084,27/10/2024,20,20,PO24000035,72552727ER,מייצב קד שמאל אלטימה עד 19/מקסימה 09+/פאת'פיינדר/אינפיניטי,426.94,מאושרת,
255084,27/10/2024,20,20,PO24000035,73310918ER,ק.ה ימין סיוויק 06-12 5 דלתות/סיוויק 13+ 4 דלתות,346.70,מאושרת,
255084,27/10/2024,20,20,PO24000035,73350109ER,ק.ה שמאל MG ZS מ17,464.04,מאושרת,
255084,27/10/2024,20,20,PO24000035,73350174ER,ק.ה ימין MG ZS מ17,464.04,מאושרת,
255084,27/10/2024,20,20,PO24000035,73371534ER,ק.ה ימין קורולה 03-07,283.87,מאושרת,
255084,27/10/2024,20,20,PO24000035,73371535ER,ק.ה שמאל קורולה 03-07,283.87,מאושרת,
255084,27/10/2024,20,20,PO24000035,73390734ER,ק.ה ימין IX35/ספורטאג I40/+10,380.01,מאושרת,
255084,27/10/2024,20,20,PO24000035,73390735ER,ק.ה שמאל IX35/ספורטאג I40/+10,380.01,מאושרת,
255084,27/10/2024,20,20,PO24000035,73392538ER,ק.ה ימין איוניק 17+/נירו 17+,470.09,מאושרת,
255084,27/10/2024,20,20,PO24000035,73392539ER,ק.ה שמאל איוניק 17+/נירו 17+,470.09,מאושרת,
255084,27/10/2024,20,20,PO24000035,73451107ER,ק.ה שמאל מזדה 2 15+,400.45,מאושרת,
255084,27/10/2024,20,20,PO24000035,73550439ER,ק.ה שמאל ג'וק 11+/סנטרה עד 19,311.88,מאושרת,
255084,27/10/2024,20,20,PO24000035,73901306ER,ק.ה שמאל פיקנטו עד 16,332.32,מאושרת,
255084,27/10/2024,20,20,PO24000035,73901307ER,ק.ה ימין פיקנטו עד 16,323.23,מאושרת,
255084,27/10/2024,20,20,PO24000035,74350155ER,ב.ג ימין MG ZS מ17,788.79,מאושרת,
255084,27/10/2024,20,20,PO24000035,74350187ER,ב.ג שמאל MG ZS מ17,788.79,מאושרת,
255084,27/10/2024,20,20,PO24000035,74962605ER,ב.ג תח סילברדו 11+,504.16,מאושרת,
255084,27/10/2024,22,22,PO24000035,71491509ER,משולש תח שמאל ספייס סטאר/אטראג 14+,1236.55,מאושרת,
255084,27/10/2024,28,28,PO24000035,73641200ER,ק.ה שמאל ברלינגו 08+/פיג'ו 308/פיג'ו 3008/פיג'ו 5008,416.50,מאושרת,
255084,27/10/2024,30,30,PO24000035,71310610ER,משולש תח ימין ג'אז 15+,2121.11,מאושרת,
255084,27/10/2024,30,30,PO24000035,71310611ER,משולש תח שמאל ג'אז 15+,2121.11,מאושרת,
255084,27/10/2024,30,30,PO24000035,71371012ER,משולש על ימין לנדקרוזר 03-09,1774.78,מאושרת,
255084,27/10/2024,30,30,PO24000035,71390616ER,משולש תח ימין 12-18 I30/סיד 12-18,2289.16,מאושרת,
255084,27/10/2024,30,30,PO24000035,71390617ER,משולש תח שמאל 12-18 I30/סיד 12-18,2289.16,מאושרת,
255084,27/10/2024,30,30,PO24000035,71391408ER,משולש תח ימין גטס 02-11,2105.21,מאושרת,
255084,27/10/2024,30,30,PO24000035,71490800ER,משולש על ימין האנטר 07-14,2282.35,מאושרת,
255084,27/10/2024,30,30,PO24000035,71491007ER,משולש תח שמאל לנסר 04-07,1933.75,מאושרת,
255084,27/10/2024,30,30,PO24000035,71491612ER,משולש על ימין פג'רו 01-11,1898.55,מאושרת,
255084,27/10/2024,30,30,PO24000035,71491613ER,משולש על שמאל פג'רו 01-11,1898.55,מאושרת,
255084,27/10/2024,30,30,PO24000035,71552618ER,משולש תח ימין אקו מיקרה 11+/אלמרה 15+,1371.68,מאושרת,
255084,27/10/2024,30,30,PO24000035,71552619ER,משולש תח שמאל אקו מיקרה 11+/אלמרה 15+,1371.68,מאושרת,
255084,27/10/2024,30,30,PO24000035,71580527ER,משולש תח שמאל פביה 07+/רומסטר/פולו 09+/איביזה 09+,1645.33,מאושרת,
255084,27/10/2024,30,30,PO24000035,71941800ER,משולש תח ימין קליאו 05-12/טידה ב.ג 18,1401.20,מאושרת,
255084,27/10/2024,30,30,PO24000035,71941804ER,משולש תח ימין קליאו 13-19,1462.52,מאושרת,
255084,27/10/2024,30,30,PO24000035,71941805ER,משולש תח שמאל קליאו 13-19,1462.52,מאושרת,
255084,27/10/2024,30,30,PO24000035,71960267ER,משולש תח שמאל אוואו עד 10,1864.49,מאושרת,
255084,27/10/2024,30,30,PO24000035,71962631ER,משולש על ימין+שמאל סילברדו 11-18,3205.51,מאושרת,
255084,27/10/2024,30,30,PO24000035,71962822ER,משולש תח ימין ספארק 11-15,2317.55,מאושרת,
255084,27/10/2024,30,30,PO24000035,72310604ER,מייצב קד ג'אז 09-14/אינסייט,417.86,מאושרת,
255084,27/10/2024,30,30,PO24000035,72310918ER,מייצב קד ימין סיוויק 06-12 4 דלתות,316.80,מאושרת,
255084,27/10/2024,30,30,PO24000035,72310919ER,מייצב קד שמאל סיוויק 06-12 4 דלתות,316.80,מאושרת,
255084,27/10/2024,30,30,PO24000035,72371836ER,מייצב קד ראב 4 01-05,391.74,מאושרת,
255084,27/10/2024,30,30,PO24000035,72390419ER,מייצב קד שמאל I20 עד 14/פיקנטו 11-16,363.36,מאושרת,
255084,27/10/2024,30,30,PO24000035,72391430ER,מייצב קד ימין גטס,344.05,מאושרת,
255084,27/10/2024,30,30,PO24000035,72391431ER,מייצב קד שמאל גטס,344.05,מאושרת,
255084,27/10/2024,30,30,PO24000035,72491610ER,מייצב קד ימין פג'רו 01-06,437.16,מאושרת,
255084,27/10/2024,30,30,PO24000035,72491611ER,מייצב קד שמאל פג'רו 01-06,437.16,מאושרת,
255084,27/10/2024,30,30,PO24000035,72491618ER,מייצב קד ימין פג'רו 07+,533.68,מאושרת,
255084,27/10/2024,30,30,PO24000035,72491619ER,מייצב קד שמאל פג'רו 07+,533.68,מאושרת,
255084,27/10/2024,30,30,PO24000035,72620220ER,מייצב קד ימין סוברו 15 B4+,572.29,מאושרת,
255084,27/10/2024,30,30,PO24000035,72620221ER,מייצב קד שמאל סוברו 15 B4+,572.29,מאושרת,
255084,27/10/2024,30,30,PO24000035,72820218ER,מייצב קד פורד אדג',358.81,מאושרת,
255084,27/10/2024,30,30,PO24000035,72820220ER,מייצב אח פורד אדג',386.07,מאושרת,
255084,27/10/2024,30,30,PO24000035,72901306ER,מייצב קד פיקנטו 17+,463.28,מאושרת,
255084,27/10/2024,30,30,PO24000035,72941414ER,מייצב קד מגאן 16+ גרנד קופה,456.47,מאושרת,
255084,27/10/2024,30,30,PO24000035,72941806ER,מייצב קד קליאו 13+/קפצ'ור,395.15,מאושרת,
255084,27/10/2024,30,30,PO24000035,73090208ER,ק.ה ימין צ'רי OMODA מ22,823.23,מאושרת,
255084,27/10/2024,30,30,PO24000035,73090505ER,ק.ה ימין צ'רי TIGGO 7 מ20,819.83,מאושרת,
255084,27/10/2024,30,30,PO24000035,73090508ER,ק.ה שמאל צ'רי TIGGO 7 מ20,819.83,מאושרת,
255084,27/10/2024,30,30,PO24000035,73451214ER,ק.ה ימין מזדה 3 13+/מזדה 6 13+,574.56,מאושרת,
255084,27/10/2024,30,30,PO24000035,73580509ER,ק.ה שמאל פביה/רומסטר/רפיד/פולו 03+/איביזה 03+,323.61,מאושרת,
255084,27/10/2024,30,30,PO24000035,73800900ER,ק.ה ימין דוקאטו 07+,516.65,מאושרת,
255084,27/10/2024,30,30,PO24000035,73800901ER,ק.ה שמאל דוקאטו 07+,516.65,מאושרת,
255084,27/10/2024,30,30,PO24000035,73941408ER,ק.ה ימין מגאן 16+ גרנד קופה,658.59,מאושרת,
255084,27/10/2024,30,30,PO24000035,73941409ER,ק.ה שמאל מגאן 16+ גרנד קופה,658.59,מאושרת,
255084,27/10/2024,32,32,PO24000035,73391743ER,ק.ה שמאל טוסון 15+/סונטה 15+/אופטימה 15+,601.96,מאושרת,
255084,27/10/2024,40,40,PO24000035,71040313ER,משולש תח שמאל אסטרה 15+/קרוז 18+,4454.18,מאושרת,
255084,27/10/2024,40,40,PO24000035,71390560ER,משולש תח ימין 11-18 I25,2339.13,מאושרת,
255084,27/10/2024,40,40,PO24000035,71390561ER,משולש תח שמאל 11-18 I25,2339.13,מאושרת,
255084,27/10/2024,40,40,PO24000035,71391726ER,משולש תח ימין טוסון 15+/ספורטאג' 15-20,3423.15,מאושרת,
255084,27/10/2024,40,40,PO24000035,71391727ER,משולש תח שמאל טוסון 15+/ספורטאג' 15-20,3423.15,מאושרת,
255084,27/10/2024,40,40,PO24000035,71490801ER,משולש על שמאל האנטר 07-14,3043.14,מאושרת,
255084,27/10/2024,40,40,PO24000035,71781464ER,משולש תח שמאל פולו 17+/איביזה 17+/ארונה 18+/אאודי 18 A1+,2261.91,מאושרת,
255084,27/10/2024,40,40,PO24000035,71781465ER,משולש תח ימין פולו 17+/איביזה 17+/ארונה 18+/אאודי 18 A1+,2261.91,מאושרת,
255084,27/10/2024,50,50,PO24000035,71200158ER,משולש על ימין גרנד שירוקי 11-15,3262.67,מאושרת,
255084,27/10/2024,50,50,PO24000035,71200178ER,משולש על שמאל גרנד שירוקי 11-15,3262.67,מאושרת,
255084,27/10/2024,50,50,PO24000035,71451100ER,משולש תח ימין מזדה 2 07-14/פורד פיאסטה 09-16,2437.54,מאושרת,
255084,27/10/2024,50,50,PO24000035,71451101ER,משולש תח שמאל מזדה 2 07-14/פורד פיאסטה 09-16,2437.54,מאושרת,
255084,27/10/2024,50,50,PO24000035,71451208ER,משולש תח ימין מזדה 3 09-12,4873.18,מאושרת,
255084,27/10/2024,50,50,PO24000035,71451209ER,משולש תח שמאל מזדה 3 09-12,4873.18,מאושרת,
255084,27/10/2024,50,50,PO24000035,71580116ER,משולש תח ימין אוקטביה 14+/גולף 14+/אאודי 14 A3+,3300.52,מאושרת,
255084,27/10/2024,50,50,PO24000035,71580117ER,משולש תח שמאל אוקטביה 14+/גולף 14+/אאודי 14 A3+,3300.52,מאושרת,
255084,27/10/2024,50,50,PO24000035,71941928ER,משולש תח ימין קנגו 09+,2728.98,מאושרת,
255084,27/10/2024,50,50,PO24000035,71941929ER,משולש תח שמאל קנגו 09+,2728.98,מאושרת,
255084,27/10/2024,50,50,PO24000035,71962247ER,משולש על שמאל סוואנה 03-18,4220.27,מאושרת,
255084,27/10/2024,50,50,PO24000035,71962285ER,משולש על ימין סוואנה 03-18,4220.27,מאושרת,
255084,27/10/2024,50,50,PO24000035,72030202ER,מייצב קד ימין דימקס 4X4,613.17,מאושרת,
255084,27/10/2024,50,50,PO24000035,72030203ER,מייצב קד שמאל דימקס 4X4,613.17,מאושרת,
255084,27/10/2024,50,50,PO24000035,72260500ER,מייצב קד ימין סיריון 06+,743.75,מאושרת,
255084,27/10/2024,50,50,PO24000035,72260501ER,מייצב קד שמאל סיריון 06+,766.46,מאושרת,
255084,27/10/2024,50,50,PO24000035,72370918ER,מייצב קד יאריס 06+,609.38,מאושרת,
255084,27/10/2024,50,50,PO24000035,72371632ER,מייצב קד קמרי 07+,688.87,מאושרת,
255084,27/10/2024,50,50,PO24000035,72390418ER,מייצב קד ימין I20 עד 14/פיקנטו 11-16,605.60,מאושרת,
255084,27/10/2024,50,50,PO24000035,72391306ER,מייצב קד ימין אקסנט 06+/ריו 05+,546.93,מאושרת,
255084,27/10/2024,50,50,PO24000035,72391307ER,מייצב קד שמאל אקסנט 06+/ריו 05+,546.93,מאושרת,
255084,27/10/2024,50,50,PO24000035,72451203ER,מייצב קד שמאל מזדה 3 13+,654.80,מאושרת,
255084,27/10/2024,50,50,PO24000035,72451516ER,מייצב קד ימין מזדה 6 08-12,643.45,מאושרת,
